#Logger
1.0 5.0 1.000593061705531
2.0 10.0 1.001729351664201
3.0 15.0 1.0026990281754369
4.0 20.0 1.003172954710108
5.0 25.0 1.0034692741363296
6.0 30.0 1.0030585100316227
7.0 35.0 1.0032508481166298
8.0 40.0 1.003758499704408
9.0 45.0 1.0040107457460719
10.0 50.0 1.0045855148585516
11.0 55.0 1.0050152437590438
12.0 60.0 1.0049784556321482
13.0 65.0 1.0044076059825064
14.0 70.0 1.0047622686825202
15.0 75.0 1.0050212878037192
16.0 80.0 1.005365029987545
17.0 85.0 1.0056068422415356
18.0 90.0 1.0052118804759635
19.0 95.0 1.0047489943158825
20.0 100.0 1.0043708324409306
21.0 105.0 1.004173304620683
22.0 110.0 1.0034433706305899
23.0 115.0 1.0023790223197584
24.0 120.0 1.000436818834758
25.0 125.0 0.9985105521131153
26.0 130.0 0.9961449245181966
27.0 135.0 0.9933616041189833
28.0 140.0 0.9898926075562102
29.0 145.0 0.9863851849558268
30.0 150.0 0.9818856827725932
31.0 155.0 0.9781020595863498
32.0 160.0 0.9752627666189152
33.0 165.0 0.9717262650914211
34.0 170.0 0.9694848775019231
35.0 175.0 0.9673444146135134
36.0 180.0 0.9638132863093601
37.0 185.0 0.9602618908817355
38.0 190.0 0.9571769884756068
39.0 195.0 0.9547476972129139
40.0 200.0 0.9521931209934138
41.0 205.0 0.9490263513639318
42.0 210.0 0.946138255032656
43.0 215.0 0.9436441849262995
44.0 220.0 0.9412974241825166
45.0 225.0 0.9382656877650409
46.0 230.0 0.9357036019121012
47.0 235.0 0.932530576936504
48.0 240.0 0.9292097440828208
49.0 245.0 0.9256297958926052
50.0 250.0 0.9227790302456046
51.0 255.0 0.9196053604582624
52.0 260.0 0.9161952026169862
53.0 265.0 0.9135389413635465
54.0 270.0 0.9105973391843596
55.0 275.0 0.9084279094303154
56.0 280.0 0.9074026499026807
57.0 285.0 0.9058652807673016
58.0 290.0 0.9051562605886746
59.0 295.0 0.9045821347591109
60.0 300.0 0.9041987370412952
61.0 305.0 0.9045829963638614
62.0 310.0 0.9044068471401434
63.0 315.0 0.903533782914938
64.0 320.0 0.9020010064370074
65.0 325.0 0.9009195072445781
66.0 330.0 0.899330347810287
67.0 335.0 0.8974091662613735
68.0 340.0 0.8946805424482231
69.0 345.0 0.8925170956929483
70.0 350.0 0.8905236923012388
71.0 355.0 0.8891241490607225
72.0 360.0 0.8880305811777066
73.0 365.0 0.8869279270912059
74.0 370.0 0.8859153517092713
75.0 375.0 0.8848251864273607
76.0 380.0 0.884032383757379
77.0 385.0 0.8842731896799917
78.0 390.0 0.8839261982909294
79.0 395.0 0.8840424785818614
80.0 400.0 0.8845834794353593
81.0 405.0 0.8844728977798664
82.0 410.0 0.883602770391565
83.0 415.0 0.8824208467388223
84.0 420.0 0.8815143784218824
85.0 425.0 0.8799165669820274
86.0 430.0 0.8786881872460216
87.0 435.0 0.8774782400392828
88.0 440.0 0.8767456898523949
89.0 445.0 0.8763732820943776
90.0 450.0 0.8763019210204086
91.0 455.0 0.8762508249502685
92.0 460.0 0.8758581135032357
93.0 465.0 0.8751207133834379
94.0 470.0 0.8751410030576627
95.0 475.0 0.8751817837306578
96.0 480.0 0.8762834339580078
97.0 485.0 0.8774811111901615
98.0 490.0 0.8788583933061223
99.0 495.0 0.880898799904543
100.0 500.0 0.882308038787706
101.0 505.0 0.8828824775326164
102.0 510.0 0.8845583732252668
103.0 515.0 0.8857577064106414
104.0 520.0 0.8863834323758086
105.0 525.0 0.8878102697576287
106.0 530.0 0.8892189237541208
107.0 535.0 0.8906238903953013
108.0 540.0 0.8911708750662807
109.0 545.0 0.8918555600625817
110.0 550.0 0.8937722911226079
111.0 555.0 0.8951171578850231
112.0 560.0 0.897007946122334
113.0 565.0 0.8992724817156129
114.0 570.0 0.9006277794568043
115.0 575.0 0.9019097278675062
116.0 580.0 0.9037269515705308
117.0 585.0 0.9047884035159297
118.0 590.0 0.9051625174136931
119.0 595.0 0.9043452569262675
120.0 600.0 0.9049235562436211
121.0 605.0 0.9054439388942443
122.0 610.0 0.9059784619788464
123.0 615.0 0.9065179957921722
124.0 620.0 0.9070680690115601
125.0 625.0 0.9079550252994563
126.0 630.0 0.9082485281540332
127.0 635.0 0.9092080432794326
128.0 640.0 0.9097576584637396
129.0 645.0 0.9101886987993603
130.0 650.0 0.9101221420119968
131.0 655.0 0.9100072273985398
132.0 660.0 0.9104883230725597
133.0 665.0 0.9112824225473269
134.0 670.0 0.9119533405080997
135.0 675.0 0.9133897058831014
136.0 680.0 0.9147184851151483
137.0 685.0 0.916938207225314
138.0 690.0 0.9198071082751627
139.0 695.0 0.9222336261088936
140.0 700.0 0.9249159150936174
141.0 705.0 0.927386552385381
