#Logger
1.0 5.0 1.0009981532890824
2.0 10.0 1.0022808655819286
3.0 15.0 1.003783891701076
4.0 20.0 1.005245508314863
5.0 25.0 1.0068511493658063
6.0 30.0 1.0084917720783515
7.0 35.0 1.0103995660511496
8.0 40.0 1.0122876799241076
9.0 45.0 1.0135632966011578
10.0 50.0 1.0145930188800663
11.0 55.0 1.015575307859835
12.0 60.0 1.0155874191393908
13.0 65.0 1.0160173550087859
14.0 70.0 1.0157896025723627
15.0 75.0 1.0154692886513024
16.0 80.0 1.0154843043392539
17.0 85.0 1.0156008398315328
18.0 90.0 1.0163740435591917
19.0 95.0 1.0179278259996867
20.0 100.0 1.020126274482638
21.0 105.0 1.0226314443560587
22.0 110.0 1.0239552566049854
23.0 115.0 1.0252630471276498
24.0 120.0 1.0257266199130803
25.0 125.0 1.0252282517642113
26.0 130.0 1.0257772067064854
27.0 135.0 1.0253326093169122
28.0 140.0 1.0247720811638794
29.0 145.0 1.0247537988850817
30.0 150.0 1.0249348252374801
31.0 155.0 1.0236832449238005
32.0 160.0 1.0221635772160291
33.0 165.0 1.0183880158464396
34.0 170.0 1.0147870471510114
35.0 175.0 1.0105676944491313
36.0 180.0 1.0065095088358784
37.0 185.0 1.0028514361863585
38.0 190.0 0.9991391164228749
39.0 195.0 0.9955634672710069
40.0 200.0 0.9916581688498308
41.0 205.0 0.9877251440411351
42.0 210.0 0.9838718152641155
43.0 215.0 0.980064689159869
44.0 220.0 0.9761830010189301
45.0 225.0 0.9728752704462862
46.0 230.0 0.9686663568481467
47.0 235.0 0.9655689548894142
48.0 240.0 0.9624613213966806
49.0 245.0 0.9589292182529453
50.0 250.0 0.9557718561472236
51.0 255.0 0.9533899860287772
52.0 260.0 0.9505366665800296
53.0 265.0 0.9470572170338845
54.0 270.0 0.9446708802255577
55.0 275.0 0.9422481429592523
56.0 280.0 0.939699353920423
57.0 285.0 0.9370444029972167
58.0 290.0 0.9346430851466903
59.0 295.0 0.9332608684264588
60.0 300.0 0.9319571213675497
61.0 305.0 0.9307993309338559
62.0 310.0 0.9295101631299024
